#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate.Subsampled_Continents_aligned_N5000_subsampled	gammaShape.Subsampled_Continents_aligned_N5000_subsampled	rateAC.Subsampled_Continents_aligned_N5000_subsampled	rateAG.Subsampled_Continents_aligned_N5000_subsampled	rateAT.Subsampled_Continents_aligned_N5000_subsampled	rateCG.Subsampled_Continents_aligned_N5000_subsampled	rateGT.Subsampled_Continents_aligned_N5000_subsampled	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.1	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.2	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.3	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.4	popSize	CoalescentConstant	rateIndicator.Continent.1	rateIndicator.Continent.2	rateIndicator.Continent.3	rateIndicator.Continent.4	rateIndicator.Continent.5	rateIndicator.Continent.6	rateIndicator.Continent.7	rateIndicator.Continent.8	rateIndicator.Continent.9	rateIndicator.Continent.10	rateIndicator.Continent.11	rateIndicator.Continent.12	rateIndicator.Continent.13	rateIndicator.Continent.14	rateIndicator.Continent.15	relativeGeoRates.Continent.1	relativeGeoRates.Continent.2	relativeGeoRates.Continent.3	relativeGeoRates.Continent.4	relativeGeoRates.Continent.5	relativeGeoRates.Continent.6	relativeGeoRates.Continent.7	relativeGeoRates.Continent.8	relativeGeoRates.Continent.9	relativeGeoRates.Continent.10	relativeGeoRates.Continent.11	relativeGeoRates.Continent.12	relativeGeoRates.Continent.13	relativeGeoRates.Continent.14	relativeGeoRates.Continent.15	traitClockRate.Continent	geoSubstModelLogger.Continent.relGeoRate_Africa_Asia	geoSubstModelLogger.Continent.relGeoRate_Africa_Europe	geoSubstModelLogger.Continent.relGeoRate_Africa_North_America	geoSubstModelLogger.Continent.relGeoRate_Africa_Oceania	geoSubstModelLogger.Continent.relGeoRate_Africa_South_America	geoSubstModelLogger.Continent.relGeoRate_Asia_Europe	geoSubstModelLogger.Continent.relGeoRate_Asia_North_America	geoSubstModelLogger.Continent.relGeoRate_Asia_Oceania	geoSubstModelLogger.Continent.relGeoRate_Asia_South_America	geoSubstModelLogger.Continent.relGeoRate_Europe_North_America	geoSubstModelLogger.Continent.relGeoRate_Europe_Oceania	geoSubstModelLogger.Continent.relGeoRate_Europe_South_America	geoSubstModelLogger.Continent.relGeoRate_North_America_Oceania	geoSubstModelLogger.Continent.relGeoRate_North_America_South_America	geoSubstModelLogger.Continent.relGeoRate_Oceania_South_America	YuleModel	birthRate
1018000	-109465.3458944876	-62391.43964453528	-47073.90624995231	-56966.7742893239	106.34728215865249	5295.250740256235	0.006550187944739773	0.5296698211859701	0.10199406326205142	1.94101110062733	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	146.10334073265432	-29967.651332616908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.08479718574843816	0.29374124171461646	0.12082204238331366	0.45066785085715705	0.14371477169369204	0.31788691181695305	1.3043472493380444	2.3093020748821735	0.26660392020349705	3.2473683961578756	1.3362265516966134	0.2945378097528838	2.4565366977373704	0.44251883407014764	0.8513250211885696	0.7194352366500424	0.08479718574843816	0.29374124171461646	0.12082204238331366	0.45066785085715705	0.14371477169369204	0.31788691181695305	1.3043472493380444	2.3093020748821735	0.26660392020349705	3.2473683961578756	1.3362265516966134	0.2945378097528838	2.4565366977373704	0.44251883407014764	0.0	-17059.45554035739	0.089236515828556
1019000	-109432.30408827969	-62354.0236410477	-47078.280447232	-56933.3174389117	106.34728215865249	5298.0305418214175	0.006550187944739773	0.5296698211859701	0.10199406326205142	1.94101110062733	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	146.10334073265432	-29967.81003885046	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.08892588810835746	0.2716579581728097	0.27486837717904067	0.34462872369882863	0.17186191353165284	0.3761751200444167	1.867905542848833	3.5038856036621535	0.21290460358204893	3.2626818470071712	1.6780207658533157	0.30268724890621396	2.449523275004231	0.5400966085306718	1.5357242834929639	0.6801923184021594	0.08892588810835746	0.2716579581728097	0.27486837717904067	0.34462872369882863	0.17186191353165284	0.3761751200444167	1.867905542848833	3.5038856036621535	0.21290460358204893	3.2626818470071712	1.6780207658533157	0.30268724890621396	2.449523275004231	0.5400966085306718	0.0	-17060.76595428644	0.09147249705780088
1020000	-109346.96954052697	-62273.82767104193	-47073.14186948504	-56851.23224717153	106.00712064229273	5292.66977775126	0.006550187944739773	0.5296698211859701	0.10199406326205142	1.94101110062733	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	146.29162211091446	-29960.887218295524	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.06566754521628088	0.27192711460815533	0.32546070558194673	0.5578828340689341	0.16158225402768192	0.32660477129942544	2.0085231884698653	3.339689619676925	0.3587763294306124	3.9834762107018205	1.9288628500227936	0.31970709382044465	2.822740650175935	0.5332197958291385	2.677922458930844	0.7067991498723286	0.06566754521628088	0.27192711460815533	0.32546070558194673	0.5578828340689341	0.16158225402768192	0.32660477129942544	2.0085231884698653	3.339689619676925	0.3587763294306124	3.9834762107018205	1.9288628500227936	0.31970709382044465	2.822740650175935	0.5332197958291385	0.0	-17059.710054381318	0.09089230022106982
1021000	-109295.71640153462	-62235.7608375026	-47059.95556403202	-56812.22791194493	106.00712064229273	5289.630372923238	0.006550187944739773	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	146.29162211091446	-29949.089160360487	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.08375454557959734	0.283331224919062	0.27423436663743717	0.5526701901161652	0.17889165806605334	0.23727903813226878	2.413192975324297	2.738834355462118	0.30551884106382665	3.8316433632876055	1.9759032841336217	0.3576856715043305	3.133361824369923	0.4767797217398046	2.0208949991956584	0.7060640307229993	0.08375454557959734	0.283331224919062	0.27423436663743717	0.5526701901161652	0.17889165806605334	0.23727903813226878	2.413192975324297	2.738834355462118	0.30551884106382665	3.8316433632876055	1.9759032841336217	0.3576856715043305	3.133361824369923	0.4767797217398046	0.0	-17059.42857215118	0.09088572874432481
1022000	-109275.64437828693	-62214.12085406572	-47061.52352422121	-56798.53502733254	106.00712064229273	5291.611648849659	0.006550187944739773	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	144.41350503165359	-29949.947052811458	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.11842364015032977	0.4038802726782082	0.2897570866186141	0.35652292817494746	0.06683229485789714	0.1941508943910617	1.8197431858963935	2.634247959682762	0.3199251699319071	4.217131873055748	2.145449699485864	0.37976686722592246	2.651752273975114	0.4415441246172475	1.91055805749644	0.6688457530276645	0.11842364015032977	0.4038802726782082	0.2897570866186141	0.35652292817494746	0.06683229485789714	0.1941508943910617	1.8197431858963935	2.634247959682762	0.3199251699319071	4.217131873055748	2.145449699485864	0.37976686722592246	2.651752273975114	0.4415441246172475	0.0	-17061.119986438927	0.09216746234474957
1023000	-109232.2246796868	-62176.01927708363	-47056.20540260317	-56759.93524374032	106.00712064229273	5288.493744448514	0.006550187944739773	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	146.37523949226457	-29942.921926659	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.1436812375576922	0.39436585000829216	0.21673644325636932	0.39401367985006747	0.15990729025755704	0.26099204744476906	1.3494539275035138	3.1734985950710475	0.32902710446824257	4.909371972048165	2.019174492252343	0.417335627416378	3.0255432459659244	0.6288982769697159	3.8963921673744517	0.6872048023499921	0.1436812375576922	0.39436585000829216	0.21673644325636932	0.39401367985006747	0.15990729025755704	0.26099204744476906	1.3494539275035138	3.1734985950710475	0.32902710446824257	4.909371972048165	2.019174492252343	0.417335627416378	3.0255432459659244	0.6288982769697159	0.0	-17059.417722464274	0.08820870320980087
1024000	-109186.16882823658	-62121.48904619675	-47064.679782039835	-56711.80151972927	106.00712064229273	5299.772491650568	0.006550187944739773	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	144.46042808272935	-29951.307316482853	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.17929696822735514	0.473066242735639	0.3448417936974331	0.43246209831187954	0.23745705521702168	0.22661848085225514	2.2344730201225302	3.3086745743613513	0.2759619868985457	4.558674866415436	2.606611887291054	0.40203916866473216	2.9011894124724176	0.798044262027287	1.384357823576998	0.684116829187946	0.17929696822735514	0.473066242735639	0.3448417936974331	0.43246209831187954	0.23745705521702168	0.22661848085225514	2.2344730201225302	3.3086745743613513	0.2759619868985457	4.558674866415436	2.606611887291054	0.40203916866473216	2.9011894124724176	0.798044262027287	0.0	-17060.479004473083	0.08813411408928767
1025000	-109194.87068595564	-62118.02721408941	-47076.84347186623	-56695.94251630808	106.00712064229273	5304.413315879271	0.006550187944739773	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	149.25384902384863	-29962.759751701957	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.25229300793779175	0.3750720706376146	0.38426787363667814	0.3469700758276331	0.24644275344173278	0.4972216841230039	2.3668842034760953	3.3086564351961845	0.27001836381594085	3.973588517126605	2.6083937263822796	0.2601024862286598	3.370135404600412	0.801774222918876	0.7553995889553654	0.6517540257885379	0.25229300793779175	0.3750720706376146	0.38426787363667814	0.3469700758276331	0.24644275344173278	0.4972216841230039	2.3668842034760953	3.3086564351961845	0.27001836381594085	3.973588517126605	2.6083937263822796	0.2601024862286598	3.370135404600412	0.801774222918876	0.0	-17061.752610759442	0.09179317735713491
1026000	-109152.44302013793	-62076.484565896375	-47075.958454241554	-56659.633674480654	106.00712064229273	5305.187814629954	0.0065425328211743666	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	144.5045866917585	-29965.25095716598	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0.11610712688773034	0.37815526041024067	0.5591108948277155	0.3458446385013898	0.23662652181138588	0.08135481268949878	2.3261423337325535	3.593849306635717	0.28911235642556266	4.912336113949763	2.1839420060927286	0.4310092458311669	3.587052399027426	0.6446910926115471	0.4700527014488491	0.6999847442771148	0.11610712688773034	0.37815526041024067	0.5591108948277155	0.3458446385013898	0.23662652181138588	0.0	2.3261423337325535	3.593849306635717	0.28911235642556266	4.912336113949763	2.1839420060927286	0.4310092458311669	3.587052399027426	0.6446910926115471	0.0	-17060.563140272836	0.0886667934363126
1027000	-109085.24522908591	-62009.64383214147	-47075.60139694443	-56597.61605115029	106.00787982975999	5305.221286320518	0.0065425328211743666	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	145.96630639297084	-29962.99915660063	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.08920409049162861	0.375814463615724	0.4306812576892856	0.5561871390012424	0.20467080708440283	0.0834952966395372	2.158871870264175	3.1989870539034744	0.34083158270151465	5.056800278967961	1.942190084084927	0.23881820993351052	3.0984905935247236	0.8393650435367277	0.228196787392798	0.715686855635972	0.08920409049162861	0.375814463615724	0.4306812576892856	0.5561871390012424	0.20467080708440283	0.0834952966395372	2.158871870264175	3.1989870539034744	0.34083158270151465	5.056800278967961	1.942190084084927	0.23881820993351052	3.0984905935247236	0.8393650435367277	0.0	-17061.17447367206	0.08791437665094408
1028000	-109013.29674178669	-61934.950313664165	-47078.346428122524	-56532.325341028205	106.00853733100608	5303.643763070812	0.0065425328211743666	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	145.96630639297084	-29959.57583351032	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.07859000808439691	0.29632971083250964	0.5262481680208686	0.5193290083007998	0.14865825340734698	0.11604043708503285	2.2681643228642088	5.192025838231836	0.3765475137416021	4.9977070870577265	2.9720653682668323	0.18293970071524482	3.728162260323466	0.8387243698672235	0.18499637764472351	0.7552614408838088	0.07859000808439691	0.29632971083250964	0.5262481680208686	0.5193290083007998	0.14865825340734698	0.11604043708503285	2.2681643228642088	5.192025838231836	0.3765475137416021	4.9977070870577265	2.9720653682668323	0.18293970071524482	3.728162260323466	0.8387243698672235	0.18499637764472351	-17061.035786698932	0.08791437665094408
1029000	-109000.46500662266	-61921.36998042127	-47079.095026201394	-56525.653797068306	106.0648454169738	5304.159766671878	0.0065425328211743666	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	145.96630639297084	-29961.479632734983	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.23732523647103135	0.321493251200597	0.6085484415164419	0.49739946345214775	0.20124356930527756	0.34330124200007384	2.7351437815794473	3.6021414814982045	0.25330478443339327	4.515574423851591	2.6580171147744474	0.22146189545505354	4.196185905668198	0.8502139899566016	0.10566292886052224	0.6691275147217084	0.23732523647103135	0.321493251200597	0.6085484415164419	0.49739946345214775	0.20124356930527756	0.34330124200007384	2.7351437815794473	3.6021414814982045	0.25330478443339327	4.515574423851591	2.6580171147744474	0.22146189545505354	4.196185905668198	0.8502139899566016	0.10566292886052224	-17061.08115083386	0.08791437665094408
1030000	-108993.72416106315	-61906.0312846968	-47087.69287636635	-56511.949570949386	106.0648454169738	5305.132776109734	0.0065425328211743666	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	150.67337123801792	-29965.805197052086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.31732088532265884	0.507206390692428	0.5502415734772403	0.4328228861715728	0.1705096206079582	0.30164117906471066	3.080819055703399	4.78713727784036	0.24195977658696094	6.7744398183101096	2.7873342811910886	0.09525038591305984	4.997136763350093	1.1300568163513633	0.06624177196679175	0.7414474547514905	0.31732088532265884	0.507206390692428	0.5502415734772403	0.4328228861715728	0.1705096206079582	0.30164117906471066	3.080819055703399	4.78713727784036	0.24195977658696094	6.7744398183101096	2.7873342811910886	0.09525038591305984	4.997136763350093	1.1300568163513633	0.06624177196679175	-17060.32599779761	0.08929665631622244
1031000	-108937.46878287542	-61858.05215369615	-47079.41662917928	-56457.45669298637	106.0648454169738	5303.69515695255	0.0065425328211743666	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	144.62793757385816	-29959.18080488103	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.10813901577940187	0.5327101078626669	0.5570864760797812	0.6288376359605424	0.19840178725693067	0.5435810982329516	2.73157868732516	3.8532529503424877	0.1806354494005068	7.104471571358765	2.5754438284944747	0.08155751285270652	4.147116647145596	1.4571514095580032	0.13008336026222223	0.6896085096807364	0.10813901577940187	0.5327101078626669	0.5570864760797812	0.6288376359605424	0.19840178725693067	0.5435810982329516	2.73157868732516	3.8532529503424877	0.1806354494005068	7.104471571358765	2.5754438284944747	0.08155751285270652	4.147116647145596	1.4571514095580032	0.13008336026222223	-17060.19762321383	0.08929665631622244
1032000	-108917.73150442919	-61828.76727501674	-47088.96422941245	-56427.93177316834	106.0648454169738	5306.780963393982	0.0063632181784059015	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	148.84378581364885	-29970.573950800775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.12379978285245369	0.30305898335381987	0.5663132350282901	0.40425928539269934	0.27148037759615345	0.31043355609542855	2.8053986237452047	4.069614443145578	0.33575497681379907	6.062097200651316	2.8427399297097997	0.10392232163832574	3.4767025915147047	0.7960557637009823	0.20858574119682616	0.6896085096807364	0.12379978285245369	0.30305898335381987	0.5663132350282901	0.40425928539269934	0.27148037759615345	0.31043355609542855	2.8053986237452047	4.069614443145578	0.33575497681379907	6.062097200651316	2.8427399297097997	0.10392232163832574	3.4767025915147047	0.7960557637009823	0.20858574119682616	-17060.473175411087	0.08929665631622244
1033000	-108806.55387897215	-61717.59857519038	-47088.95530378177	-56320.87291426054	106.06590800059817	5306.29163918019	0.006703991001268149	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	148.84378581364885	-29968.646563288614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.14675305783581233	0.23414398287419927	0.6378285471594551	0.4091307422153117	0.19113157221882043	0.46825544822409243	2.385940185253787	3.5582831073028744	0.28659192390084887	4.874745196703737	2.3832191334450106	0.23508220742136915	3.0665846949574105	1.0557368626294454	0.13235510144773951	0.7112576635633289	0.14675305783581233	0.23414398287419927	0.6378285471594551	0.4091307422153117	0.19113157221882043	0.46825544822409243	2.385940185253787	3.5582831073028744	0.28659192390084887	4.874745196703737	2.3832191334450106	0.23508220742136915	3.0665846949574105	1.0557368626294454	0.13235510144773951	-17064.975170902097	0.085792523583402
1034000	-108742.50114117961	-61674.33153752553	-47068.16960365409	-56281.798172614675	106.06590800059817	5297.95970673879	0.006703991001268149	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	146.33085918243486	-29952.08184857141	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.127706801374421	0.45162834014116837	0.468086550459427	0.5344759071706294	0.22153712665101397	0.33472581598848056	1.9646218602487242	4.174536990108703	0.29512952927824465	5.250528003172082	2.245219067932416	0.5207876623671007	3.888850689280369	0.5721006936387248	0.0942678536323201	0.7112576635633289	0.127706801374421	0.45162834014116837	0.468086550459427	0.5344759071706294	0.22153712665101397	0.33472581598848056	1.9646218602487242	4.174536990108703	0.29512952927824465	5.250528003172082	2.245219067932416	0.5207876623671007	3.888850689280369	0.5721006936387248	0.0942678536323201	-17059.69279148575	0.08925803618260325
1035000	-108676.12453835277	-61609.111389910766	-47067.013148442	-56212.384683983764	106.06454471053354	5297.22930727365	0.006365148669429587	0.5296698211859701	0.09214025801914767	1.6163028141022573	0.08138043992056283	0.05189895760960904	0.15967074633622705	0.23753499793232993	0.412826554139688	0.1338399855755512	0.21579846235243091	146.33085918243486	-29951.719423276598	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.20240243753541903	0.40409888425111257	0.7481272068831504	0.5711631622038191	0.17776749609223264	0.4261892024129463	3.112768047838769	4.140527073375031	0.4055358254108842	5.588597015289378	2.354876265836327	0.36855093942126654	3.5010388066157474	1.0299298647622575	0.09013225280820293	0.6853957933189707	0.0	0.40409888425111257	0.7481272068831504	0.5711631622038191	0.17776749609223264	0.4261892024129463	3.112768047838769	4.140527073375031	0.4055358254108842	5.588597015289378	2.354876265836327	0.36855093942126654	3.5010388066157474	1.0299298647622575	0.09013225280820293	-17059.627597463845	0.08925803618260325
